24-Mar-2017 03-34-43	123	2	beginning practice trials
24-Mar-2017 03-34-43	123	2	presenting practice trial 0
24-Mar-2017 03-36-50	999	1	creating practice trials
24-Mar-2017 03-36-50	999	1	finished generating practice trials
24-Mar-2017 03-36-50	999	1	creating experiment trials
24-Mar-2017 03-36-50	999	1	finished generating experiment trials
24-Mar-2017 03-36-50	999	1	experiment created
24-Mar-2017 03-36-50	999	1	experiment started
24-Mar-2017 03-36-52	123	2	beginning practice trials
24-Mar-2017 03-36-52	123	2	presenting practice trial 0
24-Mar-2017 03-37-12	999	1	creating practice trials
24-Mar-2017 03-37-12	999	1	finished generating practice trials
24-Mar-2017 03-37-12	999	1	creating experiment trials
24-Mar-2017 03-37-12	999	1	finished generating experiment trials
24-Mar-2017 03-37-12	999	1	experiment created
24-Mar-2017 03-37-12	999	1	experiment started
24-Mar-2017 03-37-14	123	2	beginning practice trials
24-Mar-2017 03-37-15	123	2	presenting practice trial 0
24-Mar-2017 03-38-27	999	1	creating practice trials
24-Mar-2017 03-38-27	999	1	finished generating practice trials
24-Mar-2017 03-38-27	999	1	creating experiment trials
24-Mar-2017 03-38-27	999	1	finished generating experiment trials
24-Mar-2017 03-38-27	999	1	experiment created
24-Mar-2017 03-38-27	999	1	experiment started
24-Mar-2017 03-38-29	123	2	beginning practice trials
24-Mar-2017 03-38-30	123	2	presenting practice trial 0
24-Mar-2017 03-38-43	999	1	creating practice trials
24-Mar-2017 03-38-43	999	1	finished generating practice trials
24-Mar-2017 03-38-43	999	1	creating experiment trials
24-Mar-2017 03-38-44	999	1	finished generating experiment trials
24-Mar-2017 03-38-44	999	1	experiment created
24-Mar-2017 03-38-44	999	1	experiment started
24-Mar-2017 03-38-45	123	2	beginning practice trials
24-Mar-2017 03-38-46	123	2	presenting practice trial 0
24-Mar-2017 03-39-02	999	1	creating practice trials
24-Mar-2017 03-39-02	999	1	finished generating practice trials
24-Mar-2017 03-39-02	999	1	creating experiment trials
24-Mar-2017 03-39-02	999	1	finished generating experiment trials
24-Mar-2017 03-39-02	999	1	experiment created
24-Mar-2017 03-39-02	999	1	experiment started
24-Mar-2017 03-39-03	123	2	beginning practice trials
24-Mar-2017 03-39-04	123	2	presenting practice trial 0
24-Mar-2017 03-39-53	999	1	creating practice trials
24-Mar-2017 03-39-53	999	1	finished generating practice trials
24-Mar-2017 03-39-53	999	1	creating experiment trials
24-Mar-2017 03-39-53	999	1	finished generating experiment trials
