5	46	3	change	292	4	144	2	54	6	-1	-1	-1	-1	-1	-1	179	4	1	1	986
5	47	3	same	9	8	210	5	262	2	-1	-1	-1	-1	-1	-1	9	8	1	0	1955
5	48	2	change	166	6	162	10	-1	-1	-1	-1	-1	-1	-1	-1	158	6	0	0	1473
5	49	3	change	135	8	346	2	143	11	-1	-1	-1	-1	-1	-1	59	8	1	1	1139
5	50	5	change	144	11	53	8	255	10	176	3	220	0	-1	-1	272	11	1	1	1299
5	51	1	change	315	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	183	0	1	1	844
5	52	5	same	146	0	299	12	147	1	181	9	9	3	-1	-1	146	0	0	1	1001
5	53	1	same	275	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	275	12	0	1	813
5	54	6	change	105	1	60	9	280	12	214	5	70	10	332	11	60	1	1	1	1883
5	55	5	same	33	6	336	7	49	1	207	12	64	0	-1	-1	33	6	0	1	1259
5	56	2	change	82	5	23	4	-1	-1	-1	-1	-1	-1	-1	-1	251	5	1	1	857
5	57	2	same	63	11	70	10	-1	-1	-1	-1	-1	-1	-1	-1	63	11	0	1	1001
5	58	3	change	76	3	0	7	288	1	-1	-1	-1	-1	-1	-1	222	3	1	1	1043
5	59	6	same	81	12	12	8	283	3	221	1	245	11	147	4	81	12	1	0	2338
5	60	3	same	120	4	94	3	82	11	-1	-1	-1	-1	-1	-1	120	4	1	0	1619
5	61	2	change	104	3	184	5	-1	-1	-1	-1	-1	-1	-1	-1	155	3	1	1	1071
5	62	2	same	122	12	166	5	-1	-1	-1	-1	-1	-1	-1	-1	122	12	0	1	923
5	63	6	change	32	4	331	9	281	7	156	12	328	11	52	10	206	4	1	1	1379
5	64	3	change	210	10	283	9	161	3	-1	-1	-1	-1	-1	-1	346	10	1	1	1065
5	65	2	change	327	2	348	4	-1	-1	-1	-1	-1	-1	-1	-1	263	2	1	1	1041
5	66	2	change	72	1	62	2	-1	-1	-1	-1	-1	-1	-1	-1	191	1	1	1	877
5	67	2	same	184	11	221	2	-1	-1	-1	-1	-1	-1	-1	-1	184	11	0	1	1205
5	68	3	change	53	11	298	6	64	8	-1	-1	-1	-1	-1	-1	255	11	1	1	684
5	69	3	same	78	3	262	0	280	8	-1	-1	-1	-1	-1	-1	78	3	1	0	985
5	70	6	same	0	11	179	0	120	6	48	3	340	4	72	8	0	11	0	1	873
5	71	2	same	32	11	4	2	-1	-1	-1	-1	-1	-1	-1	-1	32	11	0	1	1467
5	72	4	same	132	12	309	3	339	11	108	4	-1	-1	-1	-1	132	12	1	0	1411
5	73	6	change	319	11	62	0	186	1	123	4	320	6	229	5	216	11	1	1	740
5	74	5	change	5	11	11	9	273	1	141	8	353	4	-1	-1	215	11	1	1	740
5	75	1	change	334	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	10	1	1	652
5	76	3	same	131	0	39	5	130	12	-1	-1	-1	-1	-1	-1	131	0	0	1	922
5	77	2	change	68	4	208	2	-1	-1	-1	-1	-1	-1	-1	-1	48	4	0	0	884
5	78	3	change	186	7	218	12	304	8	-1	-1	-1	-1	-1	-1	276	7	1	1	1089
5	79	2	same	131	11	127	12	-1	-1	-1	-1	-1	-1	-1	-1	131	11	0	1	905
5	80	2	same	270	10	321	11	-1	-1	-1	-1	-1	-1	-1	-1	270	10	0	1	676
5	81	1	change	19	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	192	8	1	1	598
5	82	4	change	305	1	185	4	223	9	191	8	-1	-1	-1	-1	222	1	1	1	1322
5	83	6	same	179	7	83	10	57	8	110	5	18	0	199	2	179	7	1	0	1401
5	84	6	change	113	3	169	4	51	1	79	2	306	10	141	11	182	3	0	0	1003
5	85	3	change	125	5	153	1	189	0	-1	-1	-1	-1	-1	-1	204	5	0	0	3419
5	86	2	change	159	4	312	12	-1	-1	-1	-1	-1	-1	-1	-1	325	4	1	1	897
5	87	6	same	287	5	281	9	354	10	95	4	103	6	301	12	287	5	0	1	1220
5	88	5	change	82	12	78	3	317	1	131	11	348	6	-1	-1	186	12	1	1	842
5	89	2	change	336	10	86	8	-1	-1	-1	-1	-1	-1	-1	-1	175	10	1	1	906
5	90	3	same	20	8	177	0	49	7	-1	-1	-1	-1	-1	-1	20	8	0	1	860
5	91	6	same	88	5	154	1	25	2	83	4	329	7	354	12	88	5	0	1	1121
5	92	1	same	194	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	194	11	0	1	563
5	93	2	change	151	9	56	12	-1	-1	-1	-1	-1	-1	-1	-1	203	9	0	0	1413
5	94	4	change	181	7	288	2	83	12	94	4	-1	-1	-1	-1	223	7	1	1	1602
5	95	3	change	170	3	168	0	321	11	-1	-1	-1	-1	-1	-1	59	3	1	1	900
5	96	5	same	190	4	216	12	307	2	157	3	39	9	-1	-1	190	4	1	0	1114
5	97	4	change	31	8	114	3	176	5	302	2	-1	-1	-1	-1	244	8	1	1	1081
5	98	4	same	272	0	253	3	216	6	306	11	-1	-1	-1	-1	272	0	0	1	956
5	99	4	same	25	5	293	9	236	0	109	10	-1	-1	-1	-1	25	5	1	0	812
5	100	2	change	108	11	117	6	-1	-1	-1	-1	-1	-1	-1	-1	60	11	1	1	1053
5	101	3	change	326	1	125	7	10	9	-1	-1	-1	-1	-1	-1	33	1	1	1	1115
5	102	2	change	225	12	288	11	-1	-1	-1	-1	-1	-1	-1	-1	197	12	0	0	1385
5	103	3	same	55	11	253	0	223	2	-1	-1	-1	-1	-1	-1	55	11	0	1	1042
5	104	6	change	239	8	68	2	118	3	162	10	178	11	134	0	92	8	1	1	1524
5	105	2	change	127	11	298	4	-1	-1	-1	-1	-1	-1	-1	-1	162	11	1	1	1169
5	106	3	change	181	11	204	6	212	4	-1	-1	-1	-1	-1	-1	336	11	1	1	827
5	107	1	change	190	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	265	7	1	1	996
5	108	3	change	288	6	356	9	197	10	-1	-1	-1	-1	-1	-1	147	6	1	1	1458
5	109	5	change	233	5	206	2	231	0	292	8	359	7	-1	-1	243	5	0	0	820
5	110	3	same	344	6	171	11	177	12	-1	-1	-1	-1	-1	-1	344	6	0	1	988
5	111	2	same	46	0	97	7	-1	-1	-1	-1	-1	-1	-1	-1	46	0	0	1	725
5	112	6	change	151	3	235	4	1	2	14	12	134	0	52	6	124	3	1	1	1266
5	113	3	change	26	7	18	4	217	3	-1	-1	-1	-1	-1	-1	336	7	1	1	1018
5	114	2	same	163	12	221	7	-1	-1	-1	-1	-1	-1	-1	-1	163	12	0	1	956
5	115	5	change	51	5	151	6	179	7	353	2	20	9	-1	-1	208	5	1	1	1364
5	116	2	change	31	2	76	1	-1	-1	-1	-1	-1	-1	-1	-1	173	2	1	1	923
5	117	3	same	147	4	321	8	325	7	-1	-1	-1	-1	-1	-1	147	4	0	1	994
5	118	3	same	1	6	112	7	261	10	-1	-1	-1	-1	-1	-1	1	6	0	1	876
5	119	6	change	183	7	301	10	158	12	253	9	26	0	89	11	31	7	1	1	1002
5	120	2	change	20	1	252	5	-1	-1	-1	-1	-1	-1	-1	-1	188	1	1	1	827
5	121	5	same	125	4	78	5	290	6	18	11	35	1	-1	-1	125	4	1	0	907
5	122	2	change	308	10	296	0	-1	-1	-1	-1	-1	-1	-1	-1	135	10	1	1	723
5	123	3	change	25	9	314	0	287	4	-1	-1	-1	-1	-1	-1	120	9	1	1	908
5	124	2	same	157	1	329	12	-1	-1	-1	-1	-1	-1	-1	-1	157	1	1	0	1418
5	125	2	same	336	7	132	4	-1	-1	-1	-1	-1	-1	-1	-1	336	7	0	1	905
5	126	2	same	96	11	49	4	-1	-1	-1	-1	-1	-1	-1	-1	96	11	0	1	1811
5	127	6	same	298	10	27	9	291	12	192	6	281	3	203	5	298	10	0	1	737
5	128	6	same	269	4	70	5	266	12	315	7	34	1	293	3	269	4	0	1	1026
5	129	5	same	224	0	252	3	94	9	287	8	77	4	-1	-1	224	0	0	1	836
5	130	1	change	148	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	191	4	1	1	1140
5	131	3	same	211	3	20	12	198	0	-1	-1	-1	-1	-1	-1	211	3	0	1	834
5	132	3	change	156	8	35	7	39	4	-1	-1	-1	-1	-1	-1	185	8	1	1	1634
5	133	4	change	74	11	350	0	286	9	315	7	-1	-1	-1	-1	212	11	1	1	1525
5	134	4	change	161	1	50	0	221	11	61	3	-1	-1	-1	-1	254	1	1	1	811
5	135	5	change	351	9	254	5	21	4	239	3	212	8	-1	-1	233	9	1	1	1356
5	136	3	change	337	11	307	9	299	7	-1	-1	-1	-1	-1	-1	235	11	1	1	675
5	137	3	change	265	0	329	7	17	5	-1	-1	-1	-1	-1	-1	358	0	1	1	889
5	138	6	change	96	11	282	12	99	9	121	4	35	0	63	8	173	11	1	1	833
5	139	2	same	51	0	328	1	-1	-1	-1	-1	-1	-1	-1	-1	51	0	0	1	748
5	140	2	change	208	2	172	7	-1	-1	-1	-1	-1	-1	-1	-1	63	2	1	1	954
5	141	1	change	340	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	320	2	0	0	700
5	142	3	change	32	5	51	8	83	4	-1	-1	-1	-1	-1	-1	184	5	1	1	764
5	143	2	same	64	5	221	9	-1	-1	-1	-1	-1	-1	-1	-1	64	5	0	1	875
5	144	6	same	123	4	275	3	257	0	79	12	69	5	68	9	123	4	1	0	1360
5	145	3	same	252	9	319	2	14	4	-1	-1	-1	-1	-1	-1	252	9	1	0	2379
5	146	4	same	344	1	63	7	71	12	258	2	-1	-1	-1	-1	344	1	0	1	2218
5	147	5	change	139	4	98	11	37	5	265	7	216	8	-1	-1	78	4	1	1	2260
5	148	3	same	192	8	226	3	213	0	-1	-1	-1	-1	-1	-1	192	8	0	1	985
5	149	3	change	28	5	251	7	137	12	-1	-1	-1	-1	-1	-1	26	5	1	1	2099
5	150	2	change	165	3	149	6	-1	-1	-1	-1	-1	-1	-1	-1	34	3	1	1	748
5	151	2	same	231	1	78	2	-1	-1	-1	-1	-1	-1	-1	-1	231	1	0	1	1025
5	152	2	same	4	11	3	9	-1	-1	-1	-1	-1	-1	-1	-1	4	11	0	1	666
5	153	6	change	220	7	84	3	73	12	200	2	38	8	55	11	242	7	1	1	1052
5	154	3	change	104	10	289	2	205	1	-1	-1	-1	-1	-1	-1	191	10	1	1	802
5	155	4	change	124	4	68	9	151	3	146	5	-1	-1	-1	-1	14	4	1	1	794
5	156	4	same	335	9	359	2	183	1	312	4	-1	-1	-1	-1	335	9	1	0	956
5	157	2	same	159	1	163	7	-1	-1	-1	-1	-1	-1	-1	-1	159	1	0	1	610
5	158	1	change	237	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	1	476
5	159	6	change	146	9	80	2	341	12	32	11	96	3	130	1	47	9	1	1	1180
5	160	4	same	130	10	78	4	288	11	211	8	-1	-1	-1	-1	130	10	0	1	1298
5	161	2	change	165	3	14	4	-1	-1	-1	-1	-1	-1	-1	-1	254	3	1	1	827
5	162	2	change	93	8	197	7	-1	-1	-1	-1	-1	-1	-1	-1	128	8	1	1	1276
5	163	5	same	169	6	321	1	133	5	142	4	353	3	-1	-1	169	6	1	0	1212
5	164	2	change	83	7	10	3	-1	-1	-1	-1	-1	-1	-1	-1	239	7	1	1	738
5	165	5	same	208	6	50	7	298	5	188	12	70	9	-1	-1	208	6	1	0	946
5	166	3	same	198	0	270	2	296	10	-1	-1	-1	-1	-1	-1	198	0	0	1	1677
5	167	2	same	253	3	240	1	-1	-1	-1	-1	-1	-1	-1	-1	253	3	0	1	812
5	168	2	same	169	1	48	3	-1	-1	-1	-1	-1	-1	-1	-1	169	1	1	0	3811
5	169	6	same	282	11	142	3	192	4	39	1	175	12	37	8	282	11	0	1	748
5	170	6	change	121	4	116	11	2	6	301	3	277	12	257	1	327	4	1	1	964
5	171	5	change	310	11	271	4	256	12	143	5	200	8	-1	-1	214	11	0	0	966
5	172	4	change	62	10	86	1	130	2	169	0	-1	-1	-1	-1	354	10	1	1	1055
5	173	5	same	211	11	191	5	234	12	356	10	78	6	-1	-1	211	11	0	1	722
5	174	5	same	69	11	266	7	172	0	74	8	90	6	-1	-1	69	11	0	1	964
5	175	2	same	289	3	98	7	-1	-1	-1	-1	-1	-1	-1	-1	289	3	0	1	690
5	176	5	same	303	7	22	9	246	5	50	6	7	11	-1	-1	303	7	1	0	1114
5	177	1	same	234	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	234	4	0	1	558
5	178	2	change	258	3	22	12	-1	-1	-1	-1	-1	-1	-1	-1	223	3	1	1	836
5	179	1	change	65	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	248	4	1	1	820
5	180	3	same	341	4	198	6	3	8	-1	-1	-1	-1	-1	-1	341	4	0	1	1010
5	181	2	change	126	9	221	10	-1	-1	-1	-1	-1	-1	-1	-1	223	9	1	1	1163
5	182	5	same	55	6	317	7	145	2	217	9	29	5	-1	-1	55	6	0	1	820
5	183	4	change	132	2	47	12	350	9	179	7	-1	-1	-1	-1	145	2	1	1	1746
5	184	3	same	1	3	13	9	204	4	-1	-1	-1	-1	-1	-1	1	3	0	1	689
5	185	3	change	190	7	91	10	354	11	-1	-1	-1	-1	-1	-1	185	7	1	1	1579
5	186	2	same	251	7	244	3	-1	-1	-1	-1	-1	-1	-1	-1	251	7	0	1	722
5	187	5	change	334	11	301	1	125	12	350	5	316	10	-1	-1	250	11	1	1	1498
5	188	3	change	122	1	135	7	243	11	-1	-1	-1	-1	-1	-1	228	1	1	1	979
5	189	2	same	29	8	92	1	-1	-1	-1	-1	-1	-1	-1	-1	29	8	0	1	1122
5	190	3	change	88	10	358	3	97	2	-1	-1	-1	-1	-1	-1	25	10	1	1	762
5	191	2	change	57	8	43	3	-1	-1	-1	-1	-1	-1	-1	-1	204	8	1	1	709
5	192	2	same	187	8	68	5	-1	-1	-1	-1	-1	-1	-1	-1	187	8	0	1	1723
5	193	3	change	89	11	206	10	91	8	-1	-1	-1	-1	-1	-1	91	11	0	0	762
5	194	3	same	297	3	318	7	47	6	-1	-1	-1	-1	-1	-1	297	3	0	1	1010
5	195	4	change	332	11	291	1	79	7	149	9	-1	-1	-1	-1	253	11	1	1	676
5	196	1	same	179	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	179	8	0	1	780
5	197	1	same	209	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	209	11	0	1	491
5	198	2	change	78	3	170	7	-1	-1	-1	-1	-1	-1	-1	-1	118	3	1	1	1099
5	199	4	same	182	1	135	6	264	8	31	7	-1	-1	-1	-1	182	1	1	0	1061
5	200	6	same	66	12	92	7	276	4	278	1	279	8	206	6	66	12	0	1	636
5	201	2	same	335	4	357	5	-1	-1	-1	-1	-1	-1	-1	-1	335	4	0	1	597
5	202	2	same	0	3	345	10	-1	-1	-1	-1	-1	-1	-1	-1	0	3	0	1	549
5	203	3	change	296	4	40	2	342	8	-1	-1	-1	-1	-1	-1	164	4	1	1	635
5	204	2	change	301	4	104	6	-1	-1	-1	-1	-1	-1	-1	-1	203	4	1	1	810
5	205	1	same	253	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	253	11	0	1	686
5	206	4	same	319	10	231	1	248	8	282	2	-1	-1	-1	-1	319	10	0	1	1395
5	207	3	change	142	11	76	6	99	3	-1	-1	-1	-1	-1	-1	319	11	1	1	954
5	208	3	change	304	8	72	12	14	11	-1	-1	-1	-1	-1	-1	154	8	1	1	1034
5	209	6	same	196	0	325	5	245	11	9	4	105	3	138	9	196	0	1	0	1172
5	210	3	change	25	11	89	2	355	0	-1	-1	-1	-1	-1	-1	102	11	1	1	1548
5	211	3	same	333	1	323	4	33	3	-1	-1	-1	-1	-1	-1	333	1	0	1	1010
5	212	1	change	195	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	319	0	1	1	1123
5	213	4	change	251	5	131	12	108	2	307	4	-1	-1	-1	-1	40	5	1	1	1052
5	214	4	same	278	8	210	11	236	0	70	7	-1	-1	-1	-1	278	8	0	1	1777
5	215	3	change	321	10	47	7	35	8	-1	-1	-1	-1	-1	-1	35	10	1	1	956
5	216	2	change	141	7	142	10	-1	-1	-1	-1	-1	-1	-1	-1	242	7	1	1	788
5	217	1	same	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	0	0	1	853
5	218	4	change	136	0	34	6	73	3	191	5	-1	-1	-1	-1	287	0	1	1	1066
5	219	3	same	259	0	130	11	145	6	-1	-1	-1	-1	-1	-1	259	0	0	1	954
5	220	3	same	329	2	72	6	204	7	-1	-1	-1	-1	-1	-1	329	2	0	1	860
5	221	2	same	305	3	143	4	-1	-1	-1	-1	-1	-1	-1	-1	305	3	0	1	900
5	222	2	change	320	0	259	12	-1	-1	-1	-1	-1	-1	-1	-1	71	0	1	1	897
5	223	4	same	4	12	54	2	168	8	155	11	-1	-1	-1	-1	4	12	0	1	850
5	224	3	same	309	3	131	6	229	0	-1	-1	-1	-1	-1	-1	309	3	1	0	1892
5	225	1	change	48	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	308	0	1	1	844
5	226	3	same	82	7	62	8	310	10	-1	-1	-1	-1	-1	-1	82	7	0	1	1124
5	227	2	same	66	1	293	5	-1	-1	-1	-1	-1	-1	-1	-1	66	1	0	1	588
5	228	4	change	190	6	263	5	148	8	176	11	-1	-1	-1	-1	223	6	1	1	1149
5	229	5	change	331	4	119	0	70	9	85	12	352	10	-1	-1	283	4	1	1	969
5	230	2	change	220	11	48	12	-1	-1	-1	-1	-1	-1	-1	-1	338	11	1	1	977
5	231	3	same	175	10	281	9	274	6	-1	-1	-1	-1	-1	-1	175	10	1	0	2612
5	232	1	change	5	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	337	10	1	1	951
5	233	2	change	143	8	24	7	-1	-1	-1	-1	-1	-1	-1	-1	36	8	1	1	965
5	234	6	same	18	6	308	2	288	8	260	7	50	11	46	12	18	6	1	0	1804
5	235	2	same	85	3	332	7	-1	-1	-1	-1	-1	-1	-1	-1	85	3	0	1	1770
5	236	4	same	210	10	110	6	55	8	337	12	-1	-1	-1	-1	210	10	1	0	2556
5	237	6	change	16	2	220	5	80	6	216	9	242	11	243	0	270	2	1	1	1147
5	238	3	same	104	6	186	5	222	10	-1	-1	-1	-1	-1	-1	104	6	0	1	874
5	239	3	change	21	1	91	11	169	10	-1	-1	-1	-1	-1	-1	62	1	1	1	954
5	240	5	same	90	9	46	1	308	4	267	2	327	7	-1	-1	90	9	0	1	1028
5	241	4	same	7	0	174	11	136	9	12	5	-1	-1	-1	-1	7	0	0	1	1028
5	242	6	same	253	5	197	0	266	4	163	7	239	9	111	2	253	5	0	1	946
5	243	3	same	157	7	175	6	303	4	-1	-1	-1	-1	-1	-1	157	7	0	1	994
5	244	3	same	276	10	254	7	20	12	-1	-1	-1	-1	-1	-1	276	10	0	1	636
5	245	2	change	81	2	96	0	-1	-1	-1	-1	-1	-1	-1	-1	198	2	1	1	1194
5	246	6	same	356	3	126	10	169	0	43	12	14	2	256	11	356	3	0	1	1186
5	247	3	change	185	7	326	4	354	3	-1	-1	-1	-1	-1	-1	63	7	1	1	1132
5	248	4	same	232	4	174	10	131	11	205	0	-1	-1	-1	-1	232	4	1	0	930
5	249	4	change	15	10	143	7	45	3	247	5	-1	-1	-1	-1	3	10	0	0	826
5	250	3	change	56	3	108	2	331	10	-1	-1	-1	-1	-1	-1	157	3	1	1	868
5	251	4	change	49	6	336	7	358	2	267	10	-1	-1	-1	-1	348	6	0	0	1068
5	252	2	same	46	8	131	10	-1	-1	-1	-1	-1	-1	-1	-1	46	8	0	1	1186
5	253	3	same	222	10	288	8	311	9	-1	-1	-1	-1	-1	-1	222	10	1	0	1946
5	254	2	change	114	0	46	6	-1	-1	-1	-1	-1	-1	-1	-1	46	0	1	1	1140
5	255	5	same	5	9	145	5	47	6	238	11	16	7	-1	-1	5	9	0	1	1338
5	256	2	change	280	2	19	11	-1	-1	-1	-1	-1	-1	-1	-1	327	2	0	0	827
5	257	2	same	289	12	304	6	-1	-1	-1	-1	-1	-1	-1	-1	289	12	0	1	869
5	258	3	change	356	0	341	9	166	1	-1	-1	-1	-1	-1	-1	307	0	1	1	1196
5	259	2	change	39	6	212	4	-1	-1	-1	-1	-1	-1	-1	-1	290	6	1	1	1427
5	260	4	same	131	5	72	0	119	12	17	9	-1	-1	-1	-1	131	5	0	1	3194
5	261	5	change	310	3	226	4	261	1	222	6	339	7	-1	-1	342	3	0	0	1594
5	262	2	change	201	3	174	6	-1	-1	-1	-1	-1	-1	-1	-1	187	3	1	1	1053
5	263	1	same	160	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	160	3	0	1	639
5	264	2	same	140	4	9	7	-1	-1	-1	-1	-1	-1	-1	-1	140	4	0	1	1059
5	265	6	change	197	5	147	3	150	12	122	7	26	10	195	8	336	5	1	1	765
5	266	3	same	138	6	235	11	199	5	-1	-1	-1	-1	-1	-1	138	6	0	1	924
5	267	3	change	39	6	313	0	228	5	-1	-1	-1	-1	-1	-1	234	6	1	1	1018
5	268	2	change	157	4	331	2	-1	-1	-1	-1	-1	-1	-1	-1	163	4	0	0	1123
5	269	5	change	37	3	256	12	193	6	346	1	171	4	-1	-1	7	3	1	1	996
5	270	5	same	25	2	128	10	176	6	241	8	159	12	-1	-1	25	2	0	1	852
5	271	6	change	324	7	332	5	128	9	301	12	278	11	182	3	154	7	1	1	1026
5	272	2	change	193	11	0	9	-1	-1	-1	-1	-1	-1	-1	-1	336	11	1	1	1090
5	273	6	same	134	4	195	11	130	7	46	10	99	8	188	3	134	4	1	0	1388
5	274	2	same	291	6	137	8	-1	-1	-1	-1	-1	-1	-1	-1	291	6	0	1	908
5	275	4	change	7	10	94	11	82	6	301	8	-1	-1	-1	-1	168	10	1	1	882
5	276	5	change	301	10	246	1	119	9	212	12	48	8	-1	-1	225	10	1	1	906
5	277	2	same	289	0	117	11	-1	-1	-1	-1	-1	-1	-1	-1	289	0	0	1	820
5	278	1	same	140	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	140	5	0	1	1147
5	279	1	same	37	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	12	0	1	636
5	280	3	same	122	9	84	8	310	6	-1	-1	-1	-1	-1	-1	122	9	0	1	843
5	281	2	change	107	3	243	4	-1	-1	-1	-1	-1	-1	-1	-1	279	3	1	1	794
5	282	1	change	24	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	227	1	1	1	708
5	283	3	same	50	6	41	2	317	3	-1	-1	-1	-1	-1	-1	50	6	0	1	988
5	284	2	change	45	7	291	8	-1	-1	-1	-1	-1	-1	-1	-1	335	7	1	1	891
5	285	4	same	126	5	353	7	47	3	78	10	-1	-1	-1	-1	126	5	0	1	986
5	286	3	change	321	3	258	1	42	5	-1	-1	-1	-1	-1	-1	66	3	1	1	891
5	287	5	same	76	3	259	2	355	10	109	1	101	11	-1	-1	76	3	0	1	1188
5	288	2	same	128	10	47	4	-1	-1	-1	-1	-1	-1	-1	-1	128	10	0	1	1109
5	289	4	change	162	0	196	11	148	4	67	7	-1	-1	-1	-1	58	0	1	1	1300
